price,title,location,bhk,bathroom,area
25000,3bhk brand new flat,"VIP Road, Zirakpur",3,3,1980
19000,"2 BHK independent floor, semi furnished","Sector 35D, Chandigarh",2,1,1700
14000,For Girls fully furnished one bedroom attach bath kitchen sec 20 chd,"Sector 20A, Chandigarh",1,1,1200
15500,"For boys,girls pg newly built sector 34 ,20 chd","Sector 20D, Chandigarh",1,1,1800
12000,independent one room set available for girls/boys/couplesfamily,"Sector 15D, Chandigarh",1,1,900
45000,2BHK FLAT FOR IN RENT JLPL GALAXY HEIGHTS 1,"Sector 82, Mohali",2,2,1075
20000,2bhk semi( 80 sector),"Sector 80, Mohali",2,2,2000
70000,OWNER FREE GROUND FLOOR 3BHK FURNISHED FLOOR,"Sector 36B, Chandigarh",3,3,1621
17000,1BHK FLOOR FOR RENT IN C BLOCK,"Sector 66B, Mohali",1,1,2480
24000,2BHK FLOOR IN AEROCITY A BLOCK,"Sector 66B, Mohali",2,2,1055
12000,Private Room  in shared 2Bhk highland park,"Bhabat, Zirakpur",2,1,1100
45000,2BHK FLAT FOR RENT IN GALAXY HEIGHTS 1,"Sector 66B, Mohali",2,2,1055
35000,3BHK FLAT FOR RENT IN AMBIKA LA PARISIAN,"Sector 66B, Mohali",3,3,1785
14500,2Bhk Furnished Flat,"Sector 34B, Chandigarh",2,2,750
13000,3BHK SEMI-FURNISHED FLAT ON RENT 2ND FLOOR PATIALA ROAD ZIRAKPUR,"Patiala Road, Zirakpur",3,2,1000
4500,"Rooms for couples, students and bachelors with bed, fan and table","Nayagaon, Karoran",1,1,100
14000,2bhk semi furnished single story kothi city,"Bhabat, Zirakpur",2,2,1240
21000,2 room set fully furnished,"Sector 50, Chandigarh",2,1,1500
12000,1 room available in 3bhk,"Sector 48, Chandigarh",1,1,1200
20000,2 room set available,"Sector 65, Mohali",2,1,1200
8000,Fully Independent flate,"Sector 19D, Chandigarh",1,1,1050
7000,Apartment 1 bed room very near to PGI Punjab university PEC Chandigarh,"Sector 12, Chandigarh",1,1,1008
36000,2bhk 2nd floor,"Sector 35D, Chandigarh",2,2,1000
37000,Owner free 3bhk for rent,"Sector 80, Mohali",3,3,2250
20000,Independent Two rooms set with kitchen and bathroom,"Sector 38A, Chandigarh",1,1,800
3500,Sharing room for rent,"Govind Vihar, Zirakpur",1,1,1350
5000,We want single gent and lady,"Furniture Market, Zirakpur",1,1,1200
29000,2bhk (owner free) Aerocity,"Sector 66, Mohali",2,2,1600
33000,2bhk (CHB flats ),"Sector 63, Mohali",2,2,1600
12000,Single furnished AC room for rent for working boys only,"Sector 21C, Chandigarh",1,1,100
15000,Fully furnished 1 room set sector 27 only girls,"Sector 27D, Chandigarh",1,1,1200
15048,"Boy/Girl/cpl 1 room washroom kitchen  in sector 48, Chandigarh","Sector 48, Chandigarh",1,1,350
36999,3bhk fully furnished floor available for rent,"Sector 66B, Mohali",3,3,900
23000,2bhk owner free flat available for rent,"Sector 66B, Mohali",2,2,1500
37000,2+1 bhk Sky Garden flat available for rent,"Sector 66A, Mohali",2,2,1750
11000,Independent annexie // Sector 80 Mohali // 1 room set,"Sector 80, Mohali",1,1,300
52999,3bhk Noble willasa fully furnished flat available for rent,"Sector 99, Mohali",3,3,1950
36999,2bhk Galaxy height furnished flat available for rent,"Sector 66A, Mohali",2,2,1650
40000,Fully furnished 3bhk available for rent in Aerocity,"Bakarpur 264, Mohali",3,3,3000
10000,Independent house,"Nayagaon, Karoran",2,2,100
36000,3bhk Aerocity fully furnished flat available for rent,"Sector 82, Mohali",3,3,2500
24000,2bhk Aerocity fully furnished flat available for rent,"Sector 82, Mohali",2,2,1500
80000,3bhk Marbella Grand flat available for rent,"Sector 82, Mohali",3,3,2500
50000,3bhk Medallion fully furnished flat available for rent,"Sector 82, Mohali",3,3,1950
64999,3bhk Noble Willasa fully furnished flat available for rent,"Sector 99, Mohali",3,3,2050
35000,3bhk wave Avenue Fully Furnished flat available for rent,"Sector 99, Mohali",3,3,1750
27000,2bhk owner free Aerocity flat available for rent,"Sector 66B, Mohali",2,2,2200
30000,Floor for Rent,"Patti Sohana 290, Mohali",4,3,2200
4000,Rent for house,"Saini Vihar Phase 2, Zirakpur",1,1,200
18500,2 BHK available in Aerocity,"Sector 66B, Mohali",2,1,1100
17999,2bhk furnished flat,"Bhabat, Zirakpur",2,2,950
5000,Only for girls,"Mani Majra, Chandigarh",1,1,812
26000,OWNER FREE 3 BHK GROUND FLOOR SEMI FURNISHED SET HOUSE AVAILABLE 18,"Sector 18, Panchkula",3,2,1280
18000,FULLY FURNISHED 2 BHK FULLY FURNISHED SET HOUSE AVAILABLE ON SEC 15PKL,"Sector 16, Panchkula",2,1,1050
11000,"One room, Ac ,sharing bathroom, attached kitchen ,RO ,fridge","Sector 11A, Chandigarh",1,1,5000
9000,Single rooms with attached bathroom,"Sector 45 Burail Village, Chandigarh",1,1,100
6500,One Room Set,"Nayagaon, Karoran",1,1,200
25500,Owner free 2bhk for rent,"Sector 80, Mohali",2,2,1250
18000,Fully funished TWO BED ROOM SET near IT PARK,"Mani Majra, Chandigarh",2,1,2000
14500,rent single store kothi,"Baltana Village, Zirakpur",2,2,945
17000,Fully furnished 1bhk,"Patiala Road, Zirakpur",1,1,1200
12500,Need a flatmate for fully furnished well maintained flat,"Chachu Majra, Mohali",2,2,1080
10000,Two Room set for rent,"Dashmesh Colony, Zirakpur",2,2,990
18000,2bhk furnished flat,"Patiala Road, Zirakpur",2,2,1000
18000,2bhk full furnished flat,"Patiala Road, Zirakpur",2,2,1300
9000,1 Room for Girl Available in 2 Bhk,"Sector 66, Mohali",2,1,1000
9000,House for rent,"Saini Vihar, Zirakpur",2,1,100
17000,Two Rooms Kitchen Bathroom complete set. First floor. Independent,"Sector 37A, Chandigarh",2,1,1000
28000,2 bed room 1 kitchen nd 1 toylet 1 washroom for rent  sector 21-c Chan,"Sector 21C, Chandigarh",2,2,25
26000,2BHK Flat for rent. Two bedroom hall flat. Attached washrooms. First F,"Sector 51, Chandigarh",2,2,1500
30000,Fully Furnished 2BHK @ 2nd Floor- Pure Veg Family Only,"Sector 80, Mohali",2,2,950
40000,2BHK FULLY FURNISHED FLAT FOR RENT,"Sector 66B, Mohali",2,2,1263
15000,Furnished one Room set available near sector 67 mohali,"Sector 68, Mohali",1,1,200
15000,Tolet 2 Room Set Independent Phase 9 Mohali,"Sector 63, Mohali",1,1,1234
11000,Rent 2bhk house 1st floor,"Jarnail Enclave, Zirakpur",2,2,1040
14000,Independent one room with kitchan,"Sector 66, Mohali",1,1,200
15000,Independent furnished one room set available,"Sector 65, Mohali",1,1,150
14000,Available fully furnished one room,"Sector 80, Mohali",1,1,200
20000,Owner free one available for working person only,"Sector 66, Mohali",1,1,600
45000,"4BHK Luxury Apartment for Rent – Skyline Elevate, PR-7 Airport Road","Airport Road, Zirakpur",4,4,2200
7500,1BHK avilable,"Sector 68, Mohali",1,1,100
24000,2 bhk flat for rent,"Sector 67, Mohali",2,2,1400
15000,Home for rent,"Patiali Rao, Karoran",2,1,250
7000,Furnished 1 room kitchen washroom in sector 16 Panchkula.,"Sector 16, Panchkula",1,1,450
25000,2BHK FULLY FURNISHED LUXURIUS FLAT AVAILBALE IN SBP COD PATIALA ROAD,"Patiala Road, Zirakpur",2,2,1000
24000,2 bhk full furnished flat,"Patiala Road, Zirakpur",2,3,1450
21000,4 bed room 3 washroom full furnished kothi,"Patiala Road, Zirakpur",4,3,1450
17500,"Owner free FF 2bedroom drwning dining attached bathroom sec,17 panchku","Sector 17, Panchkula",2,2,2536
24000,Ground floor 3bedroom drwning dining sector 17 panchkula,"Sector 17, Panchkula",3,2,2469
16000,Available 1 bhk / 2bhk 3bhk,"Sector 63, Mohali",1,2,660
6000,Need a boys  in sharing room..for 2bhk flat,"Sector 20A, Chandigarh",2,1,250
80000,3+1BHK FLAT FOR RENT IN SRG MARBELLA GRAND,"Sector 82, Mohali",4,4,2600
9000,One room set only single decent girl,"Sector 34C, Chandigarh",1,1,2800
18000,2 room set and 2bhk 1bhk available in Mohali for rent,"Sector 68, Mohali",2,1,1200
25000,2/3/4 BHK Flat House For Rent In Aerovista Aerogreen,"Bakarpur 264, Mohali",2,2,1500
3750,Need Room mate 3750rs,"Badal Colony, Zirakpur",2,2,100
26000,2bhk furnished for rent,"Sector 82, Mohali",2,2,2658
42000,Owner free 2+1bhk furnished flat available for rent sector 66 sky grdn,"Sector 66B, Mohali",3,2,1350
10000,Preference to Students /working persons,"Nayagaon, Karoran",2,1,1200
33050,Working girl Ac fridge geyser fur 1 room drawing studio,"Sector 50, Chandigarh",1,1,1500
14027,No kitchen Ac fridge double  bed mattresses  room attached washroom,"Sector 27A, Chandigarh",1,1,400
28022,"Newly  furnished First floor 1 bedroom study room drawing in 22, Chd","Sector 22C, Chandigarh",2,1,800
4500,Single room for single person,"Vaishali Enclave, Zirakpur",1,1,100
15000,furnished 1 room set sector 19,"Sector 19D, Chandigarh",1,1,1000
16037,Girls only  furnished  1 room  kitchen  washroom in 37  Ch,"Sector 37A, Chandigarh",1,1,2000
32019,Seni furnished 1  bed rooms drawing dining,"Sector 19B, Chandigarh",1,1,1500
20000,Independent 2 room set sector 20only family,"Sector 20D, Chandigarh",2,1,1250
35022,Service class small family 2 bhk 2 washroom First floor,"Sector 22B, Chandigarh",2,2,1200
85036,"Kanal furnished 3  bhk attached 3  washroom  in 36,Chandigarh","Sector 36D, Chandigarh",3,3,2200
35000,Fully furnished 2 BHK sector 27 only family,"Sector 27D, Chandigarh",2,1,1250
15000,Fully furnished 1 room set sector 27 only boys,"Sector 27D, Chandigarh",1,1,1200
15000,Fully furnished 1 room set sector 18,"Sector 18C, Chandigarh",1,1,1250
35000,Top Floor Owner Free Fully Furnished.,"Sector 22B, Chandigarh",2,2,750
20000,Spacious 1431 sq.ft. Independent Floor-Ideal for Family or Students/PG,"Khuda Alisher, Chandigarh",3,3,1431
15000,1 ROOM SET AVAILABLE FOR RENT IN SECTOR 45 A CHANDIGARH,"Sector 45A, Chandigarh",1,1,120
27021,Girl only Ac Fridge geyser fur 2 room  washroom  kitchen,"Sector 21A, Chandigarh",2,1,2250
9500,2BHK brand new Flat,"Singhpura, Kurali",2,2,1000
15000,3bhk semi furnished flat,"Patiala Road, Zirakpur",3,2,1550
8500,1 bhk on rent on ground floor,"Dashmesh Colony, Zirakpur",1,1,1650
29000,"1bhk,2bhk floor flat independent","Sector 22C, Chandigarh",2,2,500
6800,Room for rent at nayagaon near PGI CHD,"Nayagaon, Karoran",1,1,1500
25000,Independent Flat for Rent in Chandigarh,"Sector 33A, Chandigarh",2,2,2229
6000,"One BHK WITH BATHROOM, KITCHEN SUITABLE FOR SMALL FAMILY, BACHELORS","Karoran 352, Karoran",1,1,650
28000,Independent Flat for Girls,"Sector 68, Mohali",2,2,234
12000,Beautiful Ground Floor 2 BHK for Rent – Perfect for a Small Family,"Karoran 352, Karoran",2,3,1000
6500,Owner free 01 room set available for rent,"Bhabat, Zirakpur",1,1,600
6500,FLATMATE NEEDED for 1bhk in chandigarh housing board society 63,"Sector 49A, Chandigarh",1,2,1000
27000,3 bhk for rent,"Sector 20A, Chandigarh",3,1,737
7000,Sharing room twin sharing  furnished,"Sector 44D, Chandigarh",2,2,2000
13000,One AC Room Kitchen Bathroom set. Furnished. First floor.,"Sector 63, Mohali",1,1,500
20000,2 BHK Newly Built  Well maintained  Park facing On the highway,"Sector 80, Mohali",2,2,3500
7500,Girl room mate needed,"Sector 64, Mohali",1,1,144
82000,"Premium 4+1 BHK Semi-Furnished Floor for Rent in Sector 37-A,","Sector 36D, Chandigarh",4,4,3200
50000,4 bhk first floor facing park,"Sector 32D, Chandigarh",4,3,250
14500,"1bhk furnished flat for rent, luxury studio apartment for rent, 1BHK","Patiala Road, Zirakpur",1,1,450
7000,1 Bed Room set very close to Punjab University and PGI Chandigarh,"Sector 12, Chandigarh",1,1,1088
7000,1 Bed Room set very close to Punjab University and PGI Chandigarh,"Sector 12, Chandigarh",1,1,1000
22500,Independent luxury 2 room set available for everyone,"Sector 82, Mohali",2,1,780
7000,Two Room set furnished with parking available near PGI PU,"Khuda Jassu, Chandigarh",2,1,810
16000,2BHK SEMI-FURNISHED  INDEPENDENT KOTHI VICTORIA CITY ZIRAKPUR,"Bhabat, Zirakpur",2,2,1000
8000,Independent Room for Rent,"Lohgarh, Zirakpur",1,1,150
4000,Independent room for rent for working girls and small family only,"Katwali Mohalla, Morinda",1,1,450
45000,Luxurious 3BHK Semi Furnished Builder Floor  in Sector 21 Chandigarh,"Sector 21A, Chandigarh",3,3,4500
18000,Newly Built 1 room available for rent in Sector 37 Chandigarh,"Sector 37A, Chandigarh",1,1,4000
40000,Modern 3BHK Semi Furnished for rent in Sector 37 Chandigarh,"Sector 37B, Chandigarh",3,3,3500
17000,New 1 room available for rent in Sector 19 Chandigarh,"Sector 19A, Chandigarh",1,1,3800
17000,"3bhk apartment for rent, 3bhk flat for rent, 3 BHK FLAT ON RENT, 3BHK","Patiala Road, Zirakpur",3,2,1600
6500,1 bk semi furnished with attach bathroon and kitchen with double bed,"Khuda Alisher, Chandigarh",1,1,450
8000,A well furnished single room of a-two room set details given below,"Sector 23D, Chandigarh",1,1,120
95000,Beautiful 3BHK Floor with Garden (Front yard and Back Yard),"Sector 35C, Chandigarh",3,3,5500
10000,Decent Semi-furnished 2BHK on FF in Sood Complex Nada Rd Nayagaon Chd,"Sector 11A, Chandigarh",2,1,625
15900,V. Spacious 3 BHK FLAT STORE PUJA ROOM BALCONIES ON 4TH FLOOR,"Bhabat, Zirakpur",3,3,1628
6000,Room for rent (Girls),"Nayagaon, Karoran",1,1,200
5000,Rooms on Rent for Men @ Sector 9 (For Govt Employees Only),"Sector 9A, Chandigarh",1,1,170
26000,2 room 2 floor fully furnished only bosy,"Sector 46C, Chandigarh",1,1,6464
26000,Newly built 2BHK FULL FURNISHED FLOOR PARK FACING,"Sector 66B, Mohali",2,2,1800
10500,TWO BHK FOR RENT NEAR BY CHANDIGARH AMBALA HIGHWAY,"Badal Colony, Zirakpur",2,2,800
9500,2BHK Floor for rent at Preet Vihar Baltana,"Saini Vihar Phase 2, Zirakpur",2,2,900
25000,2bhk for rent fully furnished,"Lohgarh, Zirakpur",2,2,2228
22000,2 BHK for rent in Zirakpur,"Patiala Road, Zirakpur",2,2,1170
10000,Female flatmate needed rent 9000,"Sector 1, Chandigarh",3,3,400
1000,Need Female Roommate(im boy) only interested one msg me,"Patiali Rao, Karoran",1,1,25
24000,3 BHK flat for rent and next to CP 67 MALL,"Sector 67, Mohali",3,2,2200
5000,Room available for rent without kitchen,"Govind Vihar, Zirakpur",1,1,150
9800,"Room on rent in sector 80 for couples, single male executive only","Sector 80, Mohali",1,1,270
20000,1BHK fully furnished at Sec 17 Panchkula,"Sector 17, Panchkula",1,1,700
12500,Direct owner is looking for Tennant for single room for boys,"Sector 21D, Chandigarh",1,1,100
26000,"Brand New 3 BHK Flat for Rent in Orchid Premiere, Zirakpur","Patiala Road, Zirakpur",3,3,1350
6000,1room set with washroom and terace,"Lohgarh, Zirakpur",1,1,150
9500,One Room in 3BHK fullyfurnish Flat for Girls,"Patiala Road, Zirakpur",3,3,1200
45000,3bhk for rent,"Sector 68, Mohali",3,2,2200
35000,Newly Renovated - 2 Rooms Set,"Sector 8B, Chandigarh",2,1,900
7600,Floor  for. Rent,"Bhabat, Zirakpur",1,1,990
26000,Owner free 2 rooms kitchen bath for family/boys/girls in sec 44 d chd,"Sector 44D, Chandigarh",2,1,1500
14000,Owner free 1 room bath for girls/boys in sec 44 D chandigarh,"Sector 44D, Chandigarh",1,1,1500
12000,To-Let Two room set,"Dhanas, Chandigarh",1,1,500
11000,Boys only Room,"Sector 65, Mohali",1,1,500
24000,Furnished 2 Room Set Available Top Floor,"Sector 20A, Chandigarh",1,1,1500
22000,one bedroom Drawing Dining Kitchen 38,"Sector 38B, Chandigarh",1,1,1080
31999,Two bedroom D/D attached bathroom sec 38,"Sector 38B, Chandigarh",2,2,1080
4300,Need roomate for 1 rk studio apartment in sec 80 sydney tower,"Sector 80, Mohali",1,1,300
35000,Ownerfree 3 BHK / 2 BHK Furnished For Family,"Sector 50, Chandigarh",3,2,1450
6500,2nd floor pr hai room,"Nayagaon, Karoran",1,1,500
30000,Ownerfree 2 BHK Furnished For Family,"Sector 49A, Chandigarh",2,2,1500
34000,"Cat-A, Spacious 2 BHk For Family ( Bank / Govt emloyee )","Sector 49B, Chandigarh",2,2,1550
10000,Independent furnished studio room for gals only,"Patiala Road, Zirakpur",1,1,400
35000,"Owner free 2bhk furnished flat available for rent sector,48 chd","Sector 48, Chandigarh",2,2,1800
6000,One room set,"Nayagaon, Karoran",1,1,1100
21000,Furnished 2bhk Aerocity Near  Amity University & JLPL sec 82 Mohali,"Sector 66B, Mohali",2,1,1100
5000,One room set available fully furnished ground floor independent floor,"Patiali Rao, Karoran",1,1,500
27000,2 BHk for rent at Sector 37 c,"Sector 37C, Chandigarh",2,2,1400
22000,3bhk full furnished kothi,"Patiala Road, Zirakpur",3,3,1450
35000,Available 3bhk Semi Furnished flat on Airport Road Zirakpur,"Airport Road, Zirakpur",3,3,1700
5500,Looking for a working roommates girls for a fully furnished room.,"Sector 19C, Chandigarh",1,1,1600
8000,2room set 8000and 1 room set 5000,"Nayagaon, Karoran",2,1,680
15000,House for rent,"Karoran 352, Karoran",2,2,800
4200,One Room Rent in Hallomajra Deep Complex,"Hallo Majra, Chandigarh",1,1,500
50000,3bhk +3 baths 2nd floor sector 33 chandigarh,"Sector 46C, Chandigarh",3,3,250
27000,Two person,"Sector 19D, Chandigarh",2,1,150
26000,2BHK SEMI-FURNISHED FLAT ON RENT SBP COD PATIALA ROAD ZIRAKPUR,"Patiala Road, Zirakpur",2,2,1000
16500,3BHK SEMI-FURNISHED FLAT ON RENT SIGMA CITY EXTENSION ZIRAKPUR,"Lohgarh, Zirakpur",3,2,1350
15000,Newly built semi furnished 2bhk house for rent,"Bhabat, Zirakpur",2,2,1000
50000,"3+1BHK Green Lotus Utsav Zirakpur, Semi/Fully Furnished Apartment","Airport Road, Zirakpur",4,4,2500
38500,Owner free 2bhk furnished flat available for rent sector 66 glaxy hig,"Sector 66, Mohali",2,2,1250
14000,Required two girls for one room,"Sector 35D, Chandigarh",2,1,1000
6500,House for rent  2 room set for rent,"Karoran 352, Karoran",1,1,300
18000,Furnished Two Rooms attached kitchen complete set. First floor,"Sector 64, Mohali",2,1,1000
17000,Two Rooms attached kitchen bathroom set. Full independent set. F floor,"Sector 32C, Chandigarh",2,1,1000
27000,For Rent 3 Room Set First Floor Sector 20,"Sector 20A, Chandigarh",2,1,1000
6000,Flat for girl single room,"Preet Colony, Zirakpur",1,1,100
66000,3 bhk well furnished flat for rent,"Sector 66, Mohali",3,3,1830
13000,Need female flatmate in 2bhk,"Sector 45C, Chandigarh",2,1,1200
5500,Single room for girls and small family,"Patiali Rao, Karoran",1,1,200
10000,1 Room Set for Rent  Ideal for Working Boys & Students,"Sector 37C, Chandigarh",1,1,1
30000,ownerfree fully furnished 2 bhk for bachelors in mohali,"Sector 67, Mohali",2,2,2000
7000,Rent purpouse,"Suketri 376, Panchkula",1,1,700
27000,House No 3518 Sector 35D Two room kitchen Two Bathroom Sector 35D,"Sector 35D, Chandigarh",2,2,1500
23000,Flat on rent @23000,"Sector 49B, Chandigarh",2,2,1200
35000,2BHK FULLY FURNISHED FIRST FLOOR,"Sector 35B, Chandigarh",2,2,1621
30000,2BHK FULLY FURNISHED FIRST FLOOR,"Sector 38A, Chandigarh",2,2,1621
32000,TWO BEDROOM DINNING DRAWING ATTACHED TWO BATHROOM AND KITCHEN,"Sector 35B, Chandigarh",2,2,1621
16000,2 BHK house for rent in pkl,"Sector 16, Panchkula",2,2,1200
6500,One ac room for rent,"Dhanas, Chandigarh",1,1,90
18000,sbp 2bhk fully furnised,"Patiala Road, Zirakpur",2,2,1200
9500,Ground Floor of Independent House on Rent,"Bhabat, Zirakpur",1,1,630
22000,2bhk with 2 bath Semi furnished with 2 ac open terrace,"Sector 64, Mohali",2,2,4000
24000,2bhk ground floor for family vip location,"Sector 64, Mohali",2,2,2600
7000,Urgent Need decent female flatmate in 2bhk,"Sector 45C, Chandigarh",2,1,1200
7000,One Bed Room toilet bath kitchen near PGI Chandigarh Rs 7000/month,"Sector 12, Chandigarh",1,1,980
28000,Independent beutiful newly  luxury park facing 150 gaj floor,"Sector 66B, Mohali",2,2,1650
24000,3Bhk Available for rent,"New Chandigarh, Chandigarh",3,3,1800
23000,2bhk Fully furnished Available for rent,"New Chandigarh, Chandigarh",2,1,900
12000,Property for independent male fully furnished,"Sector 35D, Chandigarh",1,1,1700
50000,Brand new 3BHK fully furnished with all facilities sector 38,"Sector 38B, Chandigarh",3,2,1600
28000,Independent 2BHK 1st floor facing park sector 43,"Sector 43, Chandigarh",2,2,1500
32000,For Rent 3BHK First Floor Sector 37,"Sector 37B, Chandigarh",3,2,1400
12000,2 bhk on rent @ Rs 12k,"Nayagaon, Karoran",2,1,2
21000,2AC Fully Furnished 2BHK Family & Girls Brokerage50%,"Sector 63, Mohali",2,1,1850
26000,2BHK FULLY FURNISHED FOR RENT,"Sector 68, Mohali",2,1,600
28022,1/2 boys or 2  girls Newly 2 rooms study room kitchen washroom,"Sector 22C, Chandigarh",2,1,650
1000,House no 245,"Kansal, Karoran",2,1,800
19000,Owner Free 2Room Fully Independent Fully Furnished,"Sector 64, Mohali",2,1,1400
20000,2BHK Fully Independent Fully Furnished Brokerage 50%,"Sector 63, Mohali",2,2,1700
25000,Owner Free 2BHK Fully Independent Fully Furnished,"Sector 66B, Mohali",2,1,1800
17000,Owner Free 2Room Set Fully Independent Fully Furnished,"Sector 64, Mohali",2,1,1400
16000,Owner Free 2Room Set Fully Independent Fully Furnished,"Sector 65, Mohali",2,1,1300
17000,Owner Free 2Room Set Fully Independent Fully Furnished,"Sector 64, Mohali",2,1,1650
16000,2Room  Fully Independent Fully Furnished,"Sector 48, Chandigarh",2,1,1300
10000,Owner Free 1Room Fully Independent Fully Furnished,"Sector 63, Mohali",1,1,900
80000,For Rent 3bhk+servant Newly renovated First floor kanal sector 36,"Sector 36C, Chandigarh",3,4,5000
9000,"Room, hall , kitchen is common","Mauli, Mohali",1,1,12
10000,"2 room and hall for rent.  Near PGI, Nayagaon","Patiali Rao, Karoran",2,1,650
18000,"2bhk newly built on new airport road sector 66b IT city, Rurka, Mohali","Sector 66B, Mohali",2,2,2000
35000,Independent 2 bedroom Drawing room sec 38,"Sector 38B, Chandigarh",2,2,1080
9500,kitchen available,"Govind Vihar, Zirakpur",2,1,100
25015,"Only girls independent 2 bed rooms  kitchen washroom in 15, Chandigarh","Sector 15B, Chandigarh",2,1,900
6500,Room for rent,"Mani Majra, Chandigarh",1,1,200
7000,One bed room set near PGI Chandigarh PEC Punjab university Chandigarh,"Sector 12, Chandigarh",1,1,980
7000,One bed room with Bath kitchen near PGI & Punjab University Chandigarh,"Sector 12, Chandigarh",1,1,1000
26000,2bhk sector 86mohali,"Mauli, Mohali",2,2,2080
5500,independent room availavle for bachelors,"Bhabat, Zirakpur",1,1,1000
19500,2 BHK Fully Furnished House for Rent,"Sector 16, Panchkula",2,1,1150
18000,"2 BHK Independent House at Naya Gaon, Shivalik Vihar","Khuda Alisher, Chandigarh",2,2,1200
11250,Fully furnished 1bhk flat with attach living area balcony seprate kitc,"Nayagaon, Karoran",1,1,2200
24000,Newly Built 2Bhk floor in sector 80 at 24000,"Sector 80, Mohali",2,2,1350
16000,palam enclave kothi rent,"Soodan Wala Mohalla, Morinda",3,3,1800
16000,Spacious 2 BHK House For Rent Location (Zirakpur Baltana) for family.,"Ram Vihar, Zirakpur",2,2,1300
21000,Govt fitted electricity connection available at the apartment,"Airport Road, Zirakpur",2,2,1200
3500,Need one room mate 3000/per person,"Mauli, Mohali",1,1,2
22000,2bhk for rent in shiva enclave,"Patiala Road, Zirakpur",2,2,800
11000,urgent need for rent jhina nu need sirf ohi message ya call krn,"Rest House Mohalla, Morinda",1,1,180
18000,All items are able,"Ward No 13, Banur",2,3,1200
15000,One Room for girls with food,"Sector 22C, Chandigarh",1,1,100
12000,Independent flat fully furnished sec. 80,"Sector 80, Mohali",1,1,700
10600,Immediately available 2bhk,"Baltana Village, Zirakpur",2,1,125
10600,Immediately available 2bhk in balatana,"Baltana Village, Zirakpur",2,1,1250
31000,2bbk fully furnished flat,"Badal Colony, Zirakpur",2,2,1500
80000,THREE BEDROOM DINNING DRAWING ATTACHED THREE BATHROOM AND MODULAR KITC,"Sector 10B, Chandigarh",3,3,1621
7500,One Room Set on Second Floor,"Patiala Road, Zirakpur",1,1,900
6500,PG single Room Set,"Nayagaon, Karoran",1,1,100
60000,3bhk 66 B Ambika La Parision society,"Sector 66B, Mohali",3,3,1720
20000,1bhk 66B furnished independent for everyone,"Sector 66B, Mohali",1,1,520
26200,3Bhk Semi furnished Apartments patiala Road zirakpur,"Patiala Road, Zirakpur",3,3,2150
4500,"Single room seprate Kitche, Seprate Toilet and Bath. 4th floor.","Mani Majra, Chandigarh",1,1,100
6000,One room set for rent semi fursnished,"Patiali Rao, Karoran",1,1,300
40000,3bhk full furnished individual house for rent in aerocity,"Bakarpur 264, Mohali",3,3,2150
10000,3 room set,"Singhpura, Kurali",2,1,1500
13000,13000 - 2bhk Fully Furnished Flat,"Ward No 13, Banur",2,2,1080
17000,One room set,"Sector 36A, Chandigarh",1,1,500
25000,3 Bhk Semi Furnished flat Available for rent on Nagla Road zirakpur,"Patiala Road, Zirakpur",3,3,1890
13000,1 room available in 3bhk flat,"Sector 68, Mohali",3,2,400
7000,2 room set with attach kitchen and washroom,"Karoran 352, Karoran",1,1,1200
29999,Ownerfree 2 BHK Furnished For Family,"Sector 68, Mohali",2,2,1350
25000,Ownerfree 3 BHK For Family,"Sector 68, Mohali",2,2,1480
35000,Ownerfree 3 BHK Furnished,"Sector 51, Chandigarh",3,2,1600
20000,Independent fully furnished 2bhk in phase 9,"Sector 63, Mohali",2,2,100
15000,Independent fully furnished 2 room set in sec 49d,"Sector 49B, Chandigarh",2,1,100
15000,Independent owner free 2 room set in sec 49,"Sector 49B, Chandigarh",2,1,100
30000,2BHK Flat. Furnished. First floor. Independent portion. Ownerfree,"Sector 49B, Chandigarh",2,2,1000
15000,Independent furnished 2 room set in Sector 49d,"Sector 49B, Chandigarh",2,1,100
22000,Two Rooms Kitchen Bathroom set. Furnished. Independent set,"Sector 20A, Chandigarh",2,1,1000
20000,2 room fully furnished independent sector 66,"Sector 66, Mohali",2,1,100
20000,Two Rooms independent set with attached kitchen bathroom. Furnished,"Sector 67, Mohali",2,1,1000
10000,Owner free fully independent 1 room set in phs 9,"Sector 63, Mohali",1,1,100
8500,Good wibes,"Nayagaon, Karoran",2,1,5
3000,Need roommate,"Mani Majra, Chandigarh",1,1,222
11000,Single room with bathroom and balcony  attached is available,"Sector 49B, Chandigarh",1,1,120
4500,Room available for Rent in Mani Majra,"Mani Majra, Chandigarh",1,1,100
6000,I am looking for a female room partner,"Sector 63, Mohali",1,1,100
9800,"Room on rent for decentcouples,families single male executive(sharing)","Sector 80, Mohali",1,1,270
10000,2bk for rent,"Khuda Alisher, Chandigarh",2,1,250
30000,2bhk luxury flat for rent,"Patiala Road, Zirakpur",2,2,1500
26000,TOP FLOOR FOR RENT,"Sector 20D, Chandigarh",2,2,2250
15000,1BHK In Sector 37B,"Sector 37B, Chandigarh",1,1,610
22500,Lowcost OWNERFREE 1BEDROOM DRAWING ROOM FullyFurnished 2bath sec 63CHD,"Sector 50, Chandigarh",1,2,900
20500,Fully furnished Floor sector 64 mohali,"Sector 64, Mohali",1,1,1200
