price,title,location,bhk,bathroom,area
24000,2bhk fully furnished flat available for rent,"Sector 79, Mohali",2,2,1800
11999,1room owner free available for rent in 3bhk,"Sector 117, Mohali",1,1,1800
9999,1 Room owner free available for rent,"Sector 86, Mohali",1,1,1500
13000,1 room and kitchen washroom at 13k in sector 79,"Sector 79, Mohali",1,1,800
31000,Ground floor 3bhk in Phase 7 at 31000,"Sector 61, Mohali",3,3,2250
24000,2bhk owner free flat available for rent,"Sector 80, Mohali",2,2,1500
22999,2bhk fully furnished available for rent,"Sector 80, Mohali",2,2,1500
19999,2bhk independent floor available for rent,"Sector 92, Mohali",2,1,1500
26999,2bhk fully furnished available for rent,"Sector 89, Mohali",2,2,1750
12999,1 room owner free available in 3bhk flat,"Sector 74, Mohali",1,1,800
23000,Furnished 1bhk,"Sector 88, Mohali",1,1,1000
60000,3bhk 4bhk 5bhk flats available on airport road,"Airport Road, Mohali",3,3,2000
45000,3bhk semi furnished kothi for rent,"Sector 59 Phase 5, Mohali",3,2,2500
12010,Owner Free AC Fully Furnished One Room Only Bachelor Brokerage50%,"Sector 61, Mohali",1,1,1150
13000,1 room Ac owner free available for rent,"Sector 80, Mohali",1,1,1100
35999,3bhk Purab premium flat available for family,"Sector 88, Mohali",3,2,3300
38000,Owner free 3+1Bhk in sector 88 at 38000,"Sector 88, Mohali",3,2,3133
28000,Owner Free 2BHK 2Washroom Only Family 2AC Fully Furnished Brokerage50%,"Sector 63, Mohali",2,2,2150
15000,1bhk for girl or couple only,"Sector 60 Phase 3B2, Mohali",1,1,30
48000,Furnished 3bhk apartment in sector 88 @ 48000,"Sector 88, Mohali",3,2,3135
12500,AC Fully Furnished Full independent Only Girls One Room Brokerage50%,"Sector 63, Mohali",1,1,1050
12000,Owner Free Newly Built AC Fully Furnished One Room Brokerage50%,"Sector 61, Mohali",1,1,1150
18501,Full independent AC Fully Furnished Working Girls Brokerage 50%,"Sector 70, Mohali",2,1,1800
14500,Fully Furnished Full independent 1BHK only Bachelors Brokerage50%,"Sector 71, Mohali",2,1,1400
17000,Owner Free AC Fully Furnished Two Room Set Brokerage 50%,"Sector 64, Mohali",2,1,1550
16999,Owner Free AC Fully Furnished Two Room Set Brokerage50%,"Sector 64, Mohali",2,1,1600
12000,Full independent Fully Furnished One AC Room Set Brokerage50%,"Sector 63, Mohali",1,1,800
15000,working girl and family Full Furnished independent brokerage 50%,"Sector 70, Mohali",1,1,1400
25000,Owner free 2bhk for 2 boys or 2 girls at 25000 in sector 80,"Sector 80, Mohali",2,2,1350
17000,Owner Free AC Fully Furnished Two Room Set  Brokrage 50%,"Sector 64, Mohali",2,1,1600
25000,1bhk furnished house floor,"Sector 77, Mohali",1,1,1400
26500,Helping hands group mohali properties,"Sector 59, Mohali",2,2,1800
80000,3+1 semi furnished in Marbela Grand,"Airport Road, Mohali",4,4,2600
9000,One Room Set Full Furnished Full independent brokerage 50%,"Sector 80, Mohali",1,1,1000
44000,3 BHK Semi furnished,"Sector 88, Mohali",3,3,1565
18000,Owner Free 1AC 2 Room Set Full Furnished Full independen brokerage 50%,"Sector 64, Mohali",2,2,2200
6000,Indipendent 2Bhk Flat In 1Room Kitchen Bathroom,"Sector 92, Mohali",2,1,125
11500,One Room Set Full Furnished Full independent brokerage 50%,"Sector 63, Mohali",1,1,1000
10000,Owner Free One Room Set Full Furnished Full independent brokerage 50%,"Sector 63, Mohali",1,1,900
9000,One Room Set Full Furnished Full independent brokerage 50%,"Sector 80, Mohali",1,1,800
18500,1AC Fully Furnished Ground Floor Full independent Girls,"Sector 70, Mohali",2,1,900
9000,Full Furnished One Room Set brokerage 50%,"Sector 63, Mohali",1,1,1200
28000,2bhk indepent working boys sector 78 rent-26-28  serious one contact,"Sector 77, Mohali",2,2,1800
17000,Flat in good location,"Chhaju Majra, Kharar",2,2,700
14500,UNFURNISHED 2 BED-SET FOR RENT TOP FLOOR WITH TERRACE AND STORE ROOM.,"Sector 41A, Chandigarh",1,1,504
40000,"3BHK , Hero Homes","Sector 88, Mohali",3,2,1481
16500,Owner free 1rk furnished house floor available for rent sector 85 wave,"Sector 85, Mohali",1,1,1800
37000,3 BHK semi furnished flat For rent in sector 91,"Sector 91, Mohali",3,3,2250
12000,1RK semi furnished,"Sector 70, Mohali",1,1,500
80000,3bhk fully furnished flat for rent,"Sector 66, Mohali",3,3,2480
26000,2bhk fully furnished available,"Sector 67, Mohali",2,2,1500
40000,Fully Furnished 2 BHK,"Sector 88, Mohali",2,2,1095
42000,Fully Furnished 2+1 BHK Hero Homes,"Sector 88, Mohali",3,2,1290
6500,"Swimming pool, gym, park","Sector 85, Mohali",1,1,2
9500,Only girls bachelor's allowed,"Chajju Majra, Mohali",1,1,100
55000,Luxury 3bhk fully furnished in green lotus utsav,"Airport Road, Mohali",3,3,2100
18000,"4 pH 2 romset Boys girl living couple 
But not more than 3 person","Sector 59 Phase 5, Mohali",2,1,1050
32000,3bhk for family full furnished sector 86nearby cp mall,"Sector 86, Mohali",3,2,2100
27000,3 bhk new property for family,"Sector 69, Mohali",3,2,2245
52000,3+1 BHK FLAT BESTECH SOCIETY,"Sector 66, Mohali",3,3,2025
22000,2bhk hm flat ground floor for family phase 2 mohali,"Phase 2, Mohali",2,2,1800
8000,Independent room for rent,"Sector 63, Mohali",1,1,200
80000,Luxury 4+1 semi furnished flat in airport road mohali,"Airport Road, Mohali",4,4,3007
25500,Well maintained clean,"Sector 68, Mohali",3,2,200
38000,3 BHK Fully,"Sector 88, Mohali",3,3,2250
30000,Owner free indepedent flat 3bhk wave estate sec 99 boys girls familes,"Sector 85, Mohali",3,2,1800
40000,3bhk well furnished floor,"Sector 85, Mohali",3,3,1750
32000,2bhk furnished house floor available for rent sector 85 wave estate,"Sector 85, Mohali",2,2,1800
14500,1 Bhk fully furnished flat available for rent. Near airport road.,"Sector 126, Kharar",1,1,699
30000,2bhk fully furnished owner free,"Sector 77, Mohali",2,2,1200
45000,3BHK FULLY INPENDENT,"Sector 99, Mohali",3,3,2200
32000,"2bhk, sector 76, (dr. Ambedkar society) for working fully furnished","Sector 76, Mohali",2,2,1500
27500,2BHK SINGLE STORY,"Sector 67, Mohali",2,2,2000
20000,2 Bhk fully furnished flat available for rent,"Sector 126, Kharar",2,2,1232
14000,1bhk full furnished flat near airport road,"Airport Road, Mohali",1,1,650
12000,1room fully furnished available for rent,"Sector 79, Mohali",1,1,1200
24999,2bhk fully furnished flat available for rent,"Sector 89, Mohali",2,2,1700
12000,1Room dream homes available for rent in 2bhk flat,"Sector 117, Mohali",1,1,1550
49999,4bhk fully furnished flat available for rent,"Sector 85, Mohali",4,4,3200
16000,2 room set furnished working boy only,"Sector 61, Mohali",2,1,1500
17000,1bhk owner free flat available for rent,"Sector 80, Mohali",1,2,1200
30000,Independent 3 room set fully furnished for girls family,"Sector 42C, Chandigarh",3,2,2000
16999,1bhk fully furnished flat available for rent,"Sector 80, Mohali",1,1,1500
28999,3bhk Dream Homes fully furnished flat available for rent,"Sector 117, Mohali",3,3,2000
45000,3bhk owner free flat available for rent,"Sector 76, Mohali",3,3,2100
21999,1bhk owner free fully furnished available for rent,"Sector 80, Mohali",1,1,1500
25000,2bhk owner free fully furnished available for rent,"Sector 117, Mohali",2,2,1800
33999,3bhk Cannaught Residency semi furnished flat available for rent,"Sector 74, Mohali",3,3,1850
40000,3bhk Hero Homes semi furnished flat available for rent,"Sector 88, Mohali",3,3,1661
29999,2bhk Wellington Height flat available for rent,"Sector 117, Mohali",2,2,2100
28999,2bhk purab premium flat available for rent,"Sector 88, Mohali",2,2,2500
12999,1 room owner free available for rent,"Sector 89, Mohali",1,1,1200
26999,2bhk Dream Icon flat available for rent,"Sector 126, Mohali",2,2,1480
26000,2bhk owner free fully furnished,"Sector 79, Mohali",2,2,1200
17500,2bhk owner free available for rent,"Sector 78, Mohali",2,2,1750
17999,2 Room set Owner free available flat for rent,"Sector 86, Mohali",2,2,1850
8000,FEMALE FLATMATE REQUIRED phase 9 mohali,"Sector 63, Mohali",1,1,1000
18500,Newly built khoti 1 bhk for rent,"Airport Road, Mohali",1,1,1200
27999,2bhk Tdi fully furnished available for rent,"Sector 117, Mohali",2,2,2250
89999,3bhk Homeland flat available for rent,"Sector 70, Mohali",3,4,2450
22999,1bhk Purab Premium fully furnished flat available for rent,"Sector 88, Mohali",1,1,1850
47999,3bhk Noble Willasa semi Furnished flat available for rent,"Sector 99, Mohali",3,3,1950
22000,"2BHK FF, sector 55, Chandigarh","Sector 55, Chandigarh",2,2,1350
17999,1bhk fully furnished flat available for rent,"Sector 79, Mohali",1,1,1300
24999,2bhk flat fully furnished available for rent,"Sector 89, Mohali",2,2,1550
39999,3bhk Wellington Height fully furnished flat available for rent,"Sector 117, Mohali",3,3,1850
19999,2bhk Tdi flat fully furnished available for rent,"Sector 110, Mohali",2,2,1550
22000,2 bhk fully furnished flat (ground floor) available for rent,"Sector 126, Mohali",2,2,1000
20000,Independent 2 room set furnished family only,"Sector 44D, Chandigarh",2,1,1500
55000,3BHK FLOOR SEMI FURNISHED FOR RENT,"Sector 69, Mohali",3,3,5445
7500,1 room for rent,"Sector 79, Mohali",1,1,144
28000,Full furnished independent separate entry water tank electricity sub m,"Sector 50, Chandigarh",2,1,2000
18000,Two room set fully furnished for students working,"Sector 41D, Chandigarh",2,1,1500
18000,2 rooms set available semifurnished,"Sector 61, Mohali",1,1,250
23000,Home for rent,"Airport Road, Mohali",2,2,1800
15000,1RK FULLY FURNISHED (near jublie walk sec 70),"Sector 70, Mohali",1,1,500
18500,1bhk 2bhk 3bhk fully furnished flat available,"Sante Majra, Kharar",2,2,1019
3000,Roommet need,"Sector 126, Kharar",2,1,800
20000,Fully furnished 2bhk,"Sector 126, Kharar",2,2,1350
13500,1bhk full furnished,"Airport Road, Mohali",1,1,650
17000,Semi furnished 2 room set in phase 10,"Sector 64, Mohali",2,1,100
18000,Spacious 3BHK for Rent,"Sector 114, Mohali",3,2,1500
24000,2bhk fully furnished,"Sector 70, Mohali",2,2,1200
42000,3bhk semi furnished flat available for rent sector 85 wave estate,"Sector 85, Mohali",3,3,2250
16999,2 Room set with attached kitchen for Girls,"Sector 66, Mohali",1,1,1
25000,Two BHKdrawing two bathrooms furnished sector 70,"Sector 70, Mohali",2,2,1300
14000,1 bedroom kitchen bath for singel male  only phase 6 mohali,"Sector 56, Mohali",1,1,7554
6000,Roomate needed 2bhk independent floor,"Sector 64, Mohali",2,1,2000
6000,New rooms with all facilities,"Balongi, Mohali",1,1,1800
20000,"2bhk,3bhk,4bhk for Rent","Airport Road, Mohali",2,2,1900
23000,"For Rent 2 BHK house newly constructed,park facing  for family or girl","Sector 79, Mohali",2,1,2500
12000,"Working single Male preferred
One room is available in a preoccupied","Lakhnaur, Mohali",1,1,400
35000,3 BHK fully furnished second floor  For rent in sector 89,"Sector 89, Mohali",3,3,2700
40000,3 BHK fully furnished flat For rent in Mohali,"Sector 99, Mohali",3,3,1805
29000,2 BHK fully furnished ground floor owner free independent House,"Sector 78, Mohali",2,2,1800
17000,Flat for rent,"Sector 118, Mohali",2,2,1300
10000,Female Flatmat required 1 room vancnat in 2bhk,"Chajju Majra, Mohali",1,1,500
6999,Girls only per person Fully Furnished Independent 3BHK,"Sector 126, Mohali",3,3,40
22000,2 bhk for rent,"Chhaju Majra, Kharar",2,2,1100
13999,Independent Room Without Kitchen,"Sector 59 Phase 5, Mohali",1,1,200
10000,1BHK available for girls/boys/livin couple,"Sector 59 Phase 5, Mohali",1,1,900
10500,"Studio apartment for rent with ac, fridge, bed, matteres curtains & RO","Sector 114, Mohali",1,1,500
10500,Unfurnished Flat available ( owner free),"Industrial Area Phase 7, Mohali",1,1,800
16000,2bhk for rent,"Sector 116, Mohali",2,2,1000
14500,Model Town colony chhaju majra 126 Sector,"Model Town, Kharar",2,1,1250
16000,Floor Independent Furnished Flat + Roof Sec 40-C Chandigarh,"Sector 40C, Chandigarh",2,1,520
15000,2bhk independent flat available in mattaur,"Sector 70, Mohali",2,1,800
23000,2 BHK AVAILABLE FOR RENT,"Sector 89, Mohali",2,2,850
50000,3 BHK AVAILABLE FOR RENT,"Sector 70, Mohali",3,2,1450
8000,2 room independent floor,"Sector 119, Mohali",2,1,600
16000,Rent/Tolet,"Sector 70, Mohali",1,1,450
45000,Owner free 3bhk furnished flat available for rent sector 85 wave estat,"Sector 85, Mohali",3,3,2250
21000,Apartment on rent,"Sector 41A, Chandigarh",1,1,300
30000,3BHK FIRST FLOOR FOR RENT BANG ON AIRPORT ROAD,"Sector 117, Mohali",3,3,2250
3500,Cgc university near,"Landran, Mohali",1,1,100
22000,2bhk for rent for family/bachlor near Raifoarm landra Mohali,"Sector 114, Mohali",2,2,1100
8000,"Need flatmate for 2bhk, 1 room available.no timings issue","Desu Majra, Kharar",2,2,200
6000,Gali no 21 village Jujhar nagar Mohali chandigarh,"Maloha, Chandigarh",2,1,100
20000,1 bhk fully furnished,"Sector 71, Mohali",1,1,2245
20000,2 Bedroom Hall Kitchen 2 Bathrooms. Second floor. Independent,"Sector 67, Mohali",2,2,1200
50000,3bhk villa in aerocity,"Airport Road, Mohali",3,3,150
38500,3Bhk Fully Furnished Independent Ground Floor Airport road,"Airport Road, Mohali",3,3,1500
21000,2 BHK Fully Furnished home for Rent,"Sector 71, Mohali",2,2,2400
5000,Tolet Girls PG,"Sector 60, Mohali",4,3,1800
24000,1.5  bhk fully furnished AC accomodation,"Sector 61, Mohali",1,1,850
14000,2 room set non AC for boys only phase 7 independent,"Industrial Area Phase 7, Mohali",2,1,1200
17000,1bhk independent for girls only sector 70 mohali,"Sector 70, Mohali",1,1,1600
18000,Independent 2 room fully furnished for students working,"Sector 41D, Chandigarh",2,1,1500
18500,Semi Furnished Flat fo rent puspose,"Sector 126, Kharar",3,3,1900
14000,2BHK available for Rent,"Daun, Mohali",2,2,1350
40000,2+1 BHK Fully Furnished,"Sector 88, Mohali",2,2,1290
49999,3bhk Cannaught residency flat available for rent,"Sector 74, Mohali",3,3,2100
16000,Two room set furnished working boy only,"Sector 61, Mohali",2,1,1500
14000,5 pg rooms are available,"Landran, Mohali",4,4,1000
21500,1bhk furnished house floor available for rent sector 85 wave estate,"Sector 85, Mohali",1,1,2150
65000,3+1 BHK with Servant Room,"Sector 88, Mohali",4,4,1950
43000,3 BHK Semi Furnished,"Sector 88, Mohali",3,3,1565
41999,3bhk Joy Smart Homes semi Furnished flat available for rent,"Sector 85, Mohali",3,3,2100
18999,1bhk fully furnished flat available for rent,"Sector 79, Mohali",1,1,2100
38999,3bhk Tech Town flat available for rent,"Airport Road, Mohali",3,3,2500
29999,3bhk Wave Avenue flat available for rent,"Sector 99, Mohali",3,3,1850
5500,Suitable for single girl near school hospital super market etc,"Phase 1, Mohali",1,1,150
9500,ONE ROOM SET FOR RENT SECTOR 41A,"Sector 41A, Chandigarh",1,1,500
20000,Full furnished airport road near,"Airport Road, Mohali",2,2,250
2600,Need Girl Roommate,"Sector 78, Mohali",1,1,300
8500,One room set newly built,"Sector 80, Mohali",1,1,170
13500,1room 2room 3room fully furnished owner free ground floor and first fl,"Sector 59, Mohali",2,2,2000
26000,3bhk( ground floor 79 sector),"Sector 79, Mohali",3,2,3500
32000,2bhk ( near 3b2 markit ),"Sector 60 Phase 3B2, Mohali",2,2,1800
25000,2bhk Owner free fully furnished flat in housefed,"Sector 79, Mohali",2,2,100
21000,"1 Bedroom with Hall Furnished in Phase 7, Mohali","Sector 61, Mohali",1,1,1000
35000,2 BHK semi furnished House floor sector 79,"Sector 79, Mohali",2,2,2700
20000,2bhk (4 marla house ) phase 2,"Sector 56, Mohali",2,2,1000
17500,"Owner Free 2 Room Set Furnished in Sector 70, Mohali","Sector 70, Mohali",2,1,1800
28000,"2bhk Ground Floor independent Sector 67, Mohali","Sector 67, Mohali",2,2,1800
45000,3 BHK semi furnished flat owner free independent,"Sector 91, Mohali",3,3,2250
14000,"2bhk , location kajheri","Sector 52, Chandigarh",2,2,900
28000,2bhk ( puncham society) 68 mohali,"Sector 68, Mohali",2,2,1600
6500,Need room mate (girl),"Sector 71, Mohali",3,3,10000
17000,1bhk or two room. Set owner free furnished,"Sector 41D, Chandigarh",2,1,1821
6600,Need flatmate for 3bhk flat furnished,"Sector 51, Chandigarh",3,2,1780
5500,Girl roommate required in one room in 2bhk flat,"Sector 71, Mohali",2,2,500
48000,3BHK Furnished flat for rent,"Airport Road, Mohali",3,3,1550
39000,3 BHK ROOM FOR RENT,"Desu Majra, Kharar",3,3,1061
41000,3 BHK FURNISHED FLAT,"Sector 66, Mohali",3,2,1345
38000,2+1 fully furnished flat for rent in Sky Garden,"Sector 66, Mohali",2,2,1500
60000,3bhk luxury furnished flat available in wave estate,"Sector 85, Mohali",3,3,225
25000,3bhk fully furnished in motia city,"Sector 85, Mohali",3,3,133
3500,"Room on rent only for girls with double bed, almirah and coupboard","Sector 78, Mohali",1,1,1200
1000,0ne room for boys Ff,"Sector 59, Mohali",1,1,110
15000,Ground Floor Independant Room with Ac and geyser,"Sector 59, Mohali",1,1,1000
16000,2 Room Se t fully furnished with,"Sector 59, Mohali",2,1,1600
12000,2 Room set for rent,"Sector 70, Mohali",2,1,360
57000,3 BHK fully furnished flat For rent in sector 99,"Sector 99, Mohali",3,3,2250
21900,2BHK Flat for Rent in Sector-68 Mohali,"Sector 68, Mohali",2,2,800
8000,I m Auto driver & required room,"Sector 79, Mohali",1,1,100
22000,One room plus hall fully furnished fully independent,"Sector 44D, Chandigarh",1,1,1000
43000,3BHK FULLY FURNISHED (near to judicial court& Hero homes),"Sector 89, Mohali",3,2,2000
25000,2BHK SEMIFURNISHED OWNER FREE (near cp67),"Sector 79, Mohali",2,2,1600
33000,3BHK FULLY FURNISHED (near Judical court mohali),"Sector 89, Mohali",3,2,2200
20000,2BHK SEMIFURNISHED (HOUSEFED COMPLEX 2),"Sector 79, Mohali",2,2,900
30000,"2BHK FULLY FURNISHED luxury (near Cp67,purab apartment)","Sector 79, Mohali",2,2,1400
12000,1RK FURNISHED (near cp 67),"Sector 79, Mohali",1,1,500
45000,3 BHK fully furnished flat For rent in sector 91,"Sector 91, Mohali",3,3,2250
13000,One room sharing need for Working girl,"Sector 91, Mohali",3,3,1000
8000,1RK Room Set ( Attached Kitchen & Washroom Double Bed with Almira),"Mauli, Mohali",1,1,1500
12000,One room available for girl fully independent 2BHK apartment.,"Sector 92, Mohali",2,2,200
28000,"Independent, fully furnished flat in Pancham vihar","Sector 68, Mohali",2,2,8596
32000,Two room set ground floor (anexy),"Sector 79, Mohali",2,1,300
30000,2bhk Fully Furnished,"Sector 71, Mohali",2,2,2200
50000,3 BHK for rent in 400 Gazz house,"Sector 79, Mohali",3,3,2200
21000,1bhk fully furnished floor available for girls /family/ livin couple,"Sector 64, Mohali",1,1,1350
40000,Furnished 3bhk floor,"Sector 85, Mohali",3,3,3150
15000,Rent 2BHK 2 bedroom kitchen bathroom,"Industrial Area Phase 6, Mohali",2,1,800
24000,Family / girls,"Sector 70, Mohali",2,2,400
20500,Mig flat sector 70 mohali,"S.A.S. Nagar, Punjab",2,2,2000
12000,2bhk in sharing 1 room already occupied,"Sector 70, Mohali",2,1,1000
32000,Fully furnished kothi no 602 with 3 AC 2 geysor,"Sector 86, Mohali",3,2,2000
35000,3bhk semi furnished for family,"Sector 91, Mohali",3,3,2000
25000,2BHK AVAILABLE FOR RENT,"Sector 80, Mohali",2,2,1250
